EMPLOYER ID,TOTAL_ARREARS,MAX_CONSECUTIVE_MISSED,AVG_CONTRIBUTION_RATIO,MONTHS_WITH_SANCTIONS,DEFAULT_LABEL
XXXXX2622_20170406,6154.35,0,1.0,48,0
XXXXX2628_20101124,-56651.27,0,1.0,48,0
XXXXX2631_19920603,0.0,0,1.0,0,0
XXXXX2646_20191119,13365.0,0,0.8316482843137255,48,1
XXXXX2646_20200228,15862.5,0,1.0,48,0
XXXXX2648_20210224,24110.62,0,0.6761904761904761,48,1
XXXXX2656_20080924,6720.04,0,1.0,48,0
XXXXX2657_20091013,4687.9,0,0.9991615485218683,48,0
XXXXX2662_20211001,7416.4800000000005,0,0.7708333333333334,48,1
XXXXX2663_20210224,-8682.369999999999,0,0.9914215686274509,48,1
XXXXX2664_20191120,3240.0,0,1.0,48,0
XXXXX2667_20200302,186172.09,0,0.6484928095170289,48,1
XXXXX2679_19950206,-91770.954004,0,0.9999999741312338,0,0
XXXXX2679_20070801,0.0,0,1.0,48,0
XXXXX2683_19920409,-41184.56,0,1.0,48,0
XXXXX2684_20190312,-5504.62,0,0.9999980507085517,48,0
XXXXX2704_20100929,11708.93,0,1.0,0,0
XXXXX2710_20181214,-40401.05,0,1.0,48,0
XXXXX2724_20050318,-77500.435,0,1.0,48,0
XXXXX2725_20240226,25339.5,0,1.0,48,0
XXXXX2740_20100206,15342.640000000001,0,1.0,0,0
XXXXX2741_20200303,88236.0,0,1.0,48,0
XXXXX2752_20181217,-222.75,0,1.0,48,0
XXXXX2754_20181217,15901.08,0,1.0,48,0
XXXXX2756_20070220,752137.61,0,0.9603600432757616,48,1
XXXXX2756_20090122,162291.28,0,0.9585268253656642,48,1
XXXXX2765_20181218,8242.76,0,0.9166666666666666,48,1
XXXXX2772_20050630,8414.4,0,1.0,48,0
XXXXX2776_20120328,900892.73,0,1.0,48,0
XXXXX2787_20080714,-420.9200000000001,0,1.0,48,0
XXXXX2793_20160518,1927.9399999999998,0,1.0,48,0
XXXXX2795_20120528,-120226.24,0,1.0,48,0
XXXXX2800_20191125,-6398.58,0,1.0,0,0
XXXXX2822_20150615,3159.0,0,1.0,48,0
XXXXX2824_19950206,-139243.083694,0,1.0,0,0
XXXXX2837_20211005,529.28,0,1.0,48,0
XXXXX2849_20211006,1404.36,0,1.0,48,0
XXXXX2857_19921005,0.0,0,1.0,48,0
XXXXX2876_20090318,0.0,0,1.0,48,0
XXXXX2881_20200305,11276.57,0,1.0,48,0
XXXXX2897_20110530,-131.36,0,1.0,48,0
XXXXX2928_20070404,12187.44,0,0.9583333333333334,48,1
XXXXX2933_20070417,15648.21,0,1.0,48,0
XXXXX2937_20111214,-237284.50000000003,0,0.9999957608337674,48,0
XXXXX2944_20181227,22665.99,0,0.9586513460843725,48,1
XXXXX2949_20170419,34790.229999999996,0,1.0,48,0
XXXXX2956_20090318,-29520.49,0,0.9163056426823885,48,1
XXXXX2959_20111019,-2681.93,0,1.0,48,0
XXXXX2970_20191129,14045.35,0,1.0,48,0
XXXXX2971_20020820,29313.96,0,0.9583333333333334,48,1
XXXXX2971_20061113,1166.17,0,1.0,48,0
XXXXX2978_20211007,293.78,0,1.0,48,0
XXXXX2998_20051012,-179.12999999999997,0,1.0,0,0
XXXXX3000_20191129,162671.53,0,1.0,48,0
XXXXX3001_20210226,24195.16,0,0.9530756285204012,48,1
XXXXX3012_20210226,77933.61,0,0.967515751213509,48,1
XXXXX3016_20090817,0.0,0,1.0,48,0
XXXXX3033_20130211,0.0,0,0.9930555555555555,48,1
XXXXX3034_20110316,5749.44,0,1.0,48,0
XXXXX3058_20070907,285314.19,0,0.9998743640912765,48,0
XXXXX3064_20160530,2848.35,0,1.0,48,0
XXXXX3070_20200310,-55752.42,0,0.9997728331389483,0,0
XXXXX3075_20130320,0.0,0,1.0,48,0
XXXXX3081_20150630,-15187.5,0,1.0,48,0
XXXXX3093_20200310,684.48,0,1.0,48,0
XXXXX3098_20110311,25287.6,0,1.0,48,0
XXXXX3104_20101130,65780.72,0,1.0,48,0
XXXXX3117_20050323,30666.22,0,1.0,48,0
XXXXX3138_20060905,-102981.088576,0,1.0,48,0
XXXXX3155_19920217,-154917.26,0,1.0,48,0
XXXXX3162_20180406,77584.86,0,1.0,48,0
XXXXX3164_20081003,-8505.0,0,1.0,48,0
XXXXX3166_20210303,30488.48,0,1.0,48,0
XXXXX3170_20150707,-19440.0,0,1.0,0,0
XXXXX3183_20081111,24949.36,0,1.0,48,0
XXXXX3185_20111219,0.0,0,1.0,48,0
XXXXX3192_20040702,-587628.3844,0,1.0,0,0
XXXXX3198_20080529,13.5,0,1.0,48,0
XXXXX3205_20060207,73657.84,0,1.0,48,0
XXXXX3206_20200311,19071.06,0,1.0,48,0
XXXXX3214_20071206,-197759.7,0,1.0,48,0
XXXXX3229_20081117,-24624.65,0,1.0,48,0
XXXXX3231_20200311,8372.0,0,0.746141975308642,48,1
XXXXX3233_20170428,391399.44,0,1.0,48,0
XXXXX3237_20110421,243.0,0,0.9747512261837389,48,1
XXXXX3239_20120522,143.0100000000001,0,1.0,48,0
XXXXX3248_20111003,153484.47,0,0.9446394348620583,48,1
XXXXX3254_20081216,15642.73,0,0.9930555555555555,48,1
XXXXX3255_20070226,119289.28,0,0.6458040249018364,48,1
XXXXX3263_20041220,52783.822278,0,1.0,48,0
XXXXX3266_20210304,-982.8000000000002,0,1.0,48,0
XXXXX3267_20110403,0.0,0,1.0,48,0
XXXXX3276_20131217,-4205.879999999999,0,1.0,48,0
XXXXX3277_20071018,61058.14,0,0.503720238095238,48,1
XXXXX3303_20091117,295760.18,0,1.0,48,0
XXXXX3323_20090113,907.6699999999998,0,1.0,48,0
XXXXX3341_20140627,0.0,0,1.0,0,0
XXXXX3346_20170503,188956.08,0,1.0,48,0
XXXXX3350_20090113,-2702.8399999999997,0,0.9795601196096947,48,1
XXXXX3366_20070205,246172.5,0,1.0,48,0
XXXXX3368_20100726,-15851.400000000001,0,1.0,48,0
XXXXX3371_20131021,53107.38,0,0.9791666666666666,48,1
XXXXX3378_20050531,26117.0,0,1.0,48,0
XXXXX3379_19920409,-15906.33,0,1.0,48,0
XXXXX3388_20221108,7227.48,0,1.0,48,0
XXXXX3395_20071009,165385.62,0,0.9583333333333334,48,1
XXXXX3414_20080515,88399.88,0,1.0,48,0
XXXXX3417_20160613,-2004.08,0,0.9791666666666666,48,1
XXXXX3427_20150727,20541.69,0,0.9696673461947767,48,1
XXXXX3441_20210310,0.0,0,1.0,48,0
XXXXX3457_20200317,795.1600000000001,0,1.0,48,0
XXXXX3461_20210310,-846.5799999999999,0,1.0,48,0
XXXXX3468_20111020,37506.32,0,0.9583333333333334,48,1
XXXXX3470_20070723,15553.8,0,1.0,48,0
XXXXX3485_20150729,-1139.58,0,1.0,48,0
XXXXX3489_20130301,1908.94,0,1.0,48,0
XXXXX3512_20140714,21978.0,0,1.0,48,0
XXXXX3513_20210311,-48634.880000000005,0,1.0,48,0
XXXXX3515_20191217,32344.68,0,0.9930555555555555,48,1
XXXXX3518_20050704,-45.72000000000003,0,1.0,48,0
XXXXX3521_20060426,-43069.68,0,1.0,0,0
XXXXX3521_20180417,0.0,0,1.0,48,0
XXXXX3521_20191217,405.0,0,1.0,48,0
XXXXX3525_20081002,0.0,0,1.0,48,0
XXXXX3525_20120717,5320.35,0,1.0,48,0
XXXXX3539_20100416,-4146.530000000001,0,1.0,48,0
XXXXX3543_20210311,-1161.0,0,1.0,48,0
XXXXX3559_20091026,145900.32,0,1.0,48,0
XXXXX3574_20070405,-16160.248223999999,0,1.0,0,0
XXXXX3630_20200320,-1475.5900000000001,0,1.0,48,0
XXXXX3630_20210312,4576.1900000000005,0,0.8749998663476117,48,1
XXXXX3632_20070515,208838.56,0,1.0,48,0
XXXXX3632_20211022,1158.8200000000002,0,0.9375,48,1
XXXXX3637_20150807,-154564.22,0,1.0,48,0
XXXXX3645_20051212,3846.78,0,1.0,48,0
XXXXX3647_20210315,53234.46,0,0.8140363095286648,48,1
XXXXX3648_20110602,-9777.67,0,1.0,48,0
XXXXX3676_20070815,25183.655,0,0.9930555555555555,48,1
XXXXX3683_20101028,14577.71,0,1.0,48,0
XXXXX3692_20090417,702.28,0,0.9951923076923076,48,0
XXXXX3698_20180420,25792.05,0,1.0,48,0
XXXXX3719_20210316,-3989172.68,0,1.0,48,0
XXXXX3730_20120802,24545.25,0,0.9897263822837851,48,0
XXXXX3732_20090225,-1286.47,0,1.0,48,0
XXXXX3733_20170516,51936.6,0,0.9980042141500475,48,0
XXXXX3757_20150814,1422.95,0,1.0,48,0
XXXXX3770_20110622,22769.69,0,1.0,48,0
XXXXX3771_20140731,-27901.74,0,1.0,48,0
XXXXX3782_20110927,42736.69,0,1.0,48,0
XXXXX3790_20200325,5015.03,0,1.0,48,0
XXXXX3796_20111221,-27355.75,0,1.0,48,0
XXXXX3796_20210317,0.0,0,1.0,48,0
XXXXX3803_20131004,22527.9,0,1.0,48,0
XXXXX3805_20100531,40039.93,0,0.9962441899032229,48,0
XXXXX3811_20211028,6980.68,0,0.8324494985393894,48,1
XXXXX3819_20160628,-22464.489999999998,0,1.0,48,0
XXXXX3820_20170517,148992.75,0,0.9552427324864788,48,1
XXXXX3821_20200327,3218.73,0,1.0,48,0
XXXXX3849_20210318,89973.63,0,0.7033604906089187,48,1
XXXXX3852_20080418,0.0,0,1.0,48,0
XXXXX3861_20210318,315.5999999999997,0,1.0,48,0
XXXXX3875_20190408,20209.98,0,1.0,48,0
XXXXX3897_20140811,33686.15,0,0.9930555555555555,48,1
XXXXX3914_20130103,2687.85,0,1.0,48,0
XXXXX3925_20150824,23411.77,0,1.0,48,0
XXXXX3926_20140813,1238.0,0,0.9166666666666666,48,1
XXXXX3929_20121102,45151.56,0,0.4583333333333333,48,1
XXXXX3937_20150824,19350.0,0,1.0,48,0
XXXXX3938_20100120,-2031.75,0,1.0,48,0
XXXXX3940_20211102,2611.34,0,1.0,48,0
XXXXX3943_20150824,888.87,0,1.0,0,0
XXXXX3945_20211103,7074.5,0,1.0,48,0
XXXXX3951_20190409,309749.93,0,1.0,48,0
XXXXX3952_20100126,112308.26,0,0.9593082922824302,48,1
XXXXX3966_20140814,1767.9600000000028,0,1.0,48,0
XXXXX3977_20160707,16402.5,0,1.0,48,0
XXXXX3988_20211104,41233.08,0,0.9332282648047635,48,1
XXXXX3997_20110131,8706.73,0,1.0,48,0
XXXXX4002_20101119,-3297.58,0,1.0,48,0
XXXXX4031_20131204,-685.6500000000001,0,0.9656250000000001,48,1
XXXXX4033_20090204,29019.85,0,1.0,48,0
XXXXX4035_19920410,28378.217184,0,0.9840457786869236,48,1
XXXXX4057_20100901,219094.4,0,0.820307998123403,48,1
XXXXX4063_20150831,-53389.52999999999,0,1.0,48,0
XXXXX4066_20190410,3481.02,0,1.0,48,0
XXXXX4069_19920907,-3712.2100000000005,0,1.0,48,0
XXXXX4070_20120614,7792.4,0,0.9930555555555555,48,1
XXXXX4073_20130529,9520.68,0,1.0,48,0
XXXXX4079_20160711,61894.71,0,1.0,48,0
XXXXX4096_20120903,100517.5,0,1.0,48,0
XXXXX4100_20140822,8874.9,0,1.0,48,0
XXXXX4102_20200429,-2152.74,0,1.0,48,0
XXXXX4111_20101130,-3970.26,0,1.0,48,0
XXXXX4132_20190411,-15732.92,0,1.0,48,0
XXXXX4135_20210326,54.0,0,1.0,48,0
XXXXX4138_20110126,-3222.75,0,1.0,48,0
XXXXX4152_20150903,0.0,0,1.0,48,0
XXXXX4152_20170526,95860.27,0,1.0,48,0
XXXXX4190_20090531,-6463.85,0,1.0,48,0
XXXXX4221_20140829,-36923.44,0,1.0,48,0
XXXXX4251_20111122,-10659.96,0,1.0,48,0
XXXXX4276_20140904,-231432.25,0,1.0,48,0
XXXXX4280_20090420,-2703.46,0,1.0,48,0
XXXXX4281_20210330,1755.0,0,1.0,48,0
XXXXX4293_20100709,-4605.68,0,1.0,48,0
XXXXX4314_20211115,0.0,0,1.0,48,0
XXXXX4324_20131113,49.32,0,1.0,48,0
XXXXX4334_20190416,5864.49,0,1.0,48,0
XXXXX4334_20200512,-7314.84,0,1.0,48,0
XXXXX4363_20121228,0.0,0,1.0,0,0
XXXXX4363_20160726,8831.4,0,0.9501886145404663,48,1
XXXXX4376_20170601,106399.07,0,0.9995695568864774,48,0
XXXXX4383_20211117,27340.14,0,0.8916847041847041,48,1
XXXXX4417_20210401,0.0,0,1.0,48,0
XXXXX4429_20200514,3258.2000000000003,0,0.9583333333333334,48,1
XXXXX4432_20180514,11247.87,0,0.9930555555555555,48,1
XXXXX4435_20160728,-378.40999999999997,0,1.0,48,0
XXXXX4437_20150923,-294.08000000000004,0,1.0,48,0
XXXXX4440_20190418,20618.32,0,1.0,48,0
XXXXX4441_20211118,0.0,0,1.0,0,0
XXXXX4442_19910703,-148901.56,0,1.0,48,0
XXXXX4461_20190418,3895.3599999999997,0,1.0,48,0
XXXXX4469_20150925,50677.68,0,1.0,48,0
XXXXX4471_20220406,1602.32,0,1.0,48,0
XXXXX4480_20160729,-3452.5,0,1.0,48,0
XXXXX4520_20210407,72025.88,0,0.9375,48,1
XXXXX4546_20160803,1951.83,0,1.0,48,0
XXXXX4554_20180516,78997.91,0,1.0,48,0
XXXXX4570_20101027,169043.73,0,0.9379794352180183,48,1
XXXXX4570_20220408,28470.3,0,1.0,48,0
XXXXX4572_20121018,20783.25,0,0.9930555555555555,48,1
XXXXX4583_20160804,-2088.0,0,1.0,48,0
XXXXX4585_20110311,5316.0599999999995,0,1.0,48,0
XXXXX4600_20110920,41094.0,0,1.0,48,0
XXXXX4613_20130724,-37000.28,0,1.0,48,0
XXXXX4614_20130729,3809.01,0,1.0,0,0
XXXXX4621_20190425,25655.87,0,0.9791666666666666,48,1
XXXXX4623_20210409,60370.44,0,0.35555555555555557,48,1
XXXXX4633_20211125,67836.56,0,1.0,48,0
XXXXX4636_20131009,64958.6,0,0.3958333333333333,48,1
XXXXX4654_20090406,-32400.100000000002,0,1.0,48,0
XXXXX4657_20130116,124859.69,0,0.9793886120546386,48,1
XXXXX4660_20140930,864.86,0,1.0,48,0
XXXXX4660_20220411,9204.41,0,1.0,48,0
XXXXX4674_20111129,-30351.94,0,1.0,48,0
XXXXX4679_20140930,-8439.32,0,1.0,48,0
XXXXX4685_20151006,0.0,0,1.0,48,0
XXXXX4690_20250417,99904.04999999999,0,0.9906862857715523,48,0
XXXXX4697_19910703,-13046.956432,0,1.0,48,0
XXXXX4707_20210412,123852.95999999999,0,0.9168272416947056,48,1
XXXXX4722_20151008,-3453.3,0,1.0,0,0
XXXXX4726_20190426,2737.78,0,1.0,48,0
XXXXX4727_20100331,-6255.0,0,1.0,48,0
XXXXX4733_20200528,6210.0,0,1.0,48,0
XXXXX4737_20190429,39710.85,0,0.7118639494469595,48,1
XXXXX4761_20211130,10490.95,0,0.9791666666666666,48,1
XXXXX4766_20151012,98.64,0,1.0,48,0
XXXXX4805_20151013,5180.360000000001,0,0.9375,48,1
XXXXX4807_20180523,30061.06,0,1.0,48,0
XXXXX4812_20200601,14040.0,0,1.0,48,0
XXXXX4814_20131030,-10601.92,0,1.0,48,0
XXXXX4839_20180523,18422.78,0,0.8975694444444445,48,1
XXXXX4852_20190502,28489.36,0,0.7466802628117533,48,1
XXXXX4874_20190503,-9496.99,0,1.0,48,0
XXXXX4882_20180524,7310.0,0,0.9166666666666666,48,1
XXXXX4913_20131224,32367.32,0,0.9722222222222222,48,1
XXXXX4917_20090420,-36130.29,0,1.0,48,0
XXXXX4920_20200605,-5363.38,0,1.0,48,0
XXXXX4927_20200605,567.5,0,1.0,48,0
XXXXX4933_20130605,0.0,0,1.0,48,0
XXXXX4940_20180528,1682.3700000000001,0,0.9980339407648579,48,0
XXXXX4943_20211207,-282.66,0,1.0,48,0
XXXXX4947_20130906,49453.020000000004,0,0.7083333333333334,48,1
XXXXX4955_20151021,8762.67,0,0.9959070483796548,48,0
XXXXX4968_20180529,14108.42,0,1.0,48,0
XXXXX5034_20220425,6337.8,0,1.0,0,0
XXXXX5042_20180530,28552.5,0,1.0,48,0
XXXXX5048_20110311,2728.24,0,0.9828869371514002,48,1
XXXXX5072_19910621,-99851.02951699999,0,0.9997130409438313,48,0
XXXXX5073_20211210,-76826.68,0,1.0,48,0
XXXXX5094_20180531,8298.04,0,1.0,48,0
XXXXX5167_20090105,30269.25,0,1.0,48,0
XXXXX5171_20211215,1751.4399999999998,0,1.0,48,0
XXXXX5183_20211215,3240.0,0,1.0,48,0
XXXXX5196_20170623,56256.72,0,0.9590742057847321,48,1
XXXXX5201_20170627,-42230.17,0,1.0,48,0
XXXXX5222_20130422,36234.36,0,1.0,48,0
XXXXX5223_20180605,18425.88,0,0.9930555555555555,48,1
XXXXX5223_20190510,-7209.0,0,1.0,0,0
XXXXX5228_20200615,80017.65,0,0.9450260732988762,48,1
XXXXX5230_20190510,1633.5,0,0.9992007774298979,48,0
XXXXX5233_20160901,7276.32,0,1.0,48,0
XXXXX5235_20151106,-67.5,0,1.0,48,0
XXXXX5244_20141106,9053.14,0,0.9236111111111112,48,1
XXXXX5245_20190510,56672.58,0,1.0,48,0
XXXXX5249_20210423,0.0,0,1.0,0,0
XXXXX5252_20211217,12312.0,0,0.8125,48,1
XXXXX5252_20230421,7128.54,0,1.0,48,0
XXXXX5257_20151109,-44532.05,0,0.9795259906512982,48,1
XXXXX5263_20090601,7892.44,0,1.0,48,0
XXXXX5265_20210423,34183.24,0,0.9941666666666666,48,1
XXXXX5271_20211217,810.0,0,1.0,48,0
XXXXX5273_20160905,51949.5,0,0.9930555555555555,48,1
XXXXX5284_20160905,6885.0,0,1.0,48,0
XXXXX5292_20190513,440.0,0,1.0,48,0
XXXXX5316_20160906,-12909.67,0,1.0,48,0
XXXXX5346_20211221,0.0,0,1.0,48,0
XXXXX5359_20190514,-1012.5,0,1.0,48,0
XXXXX5361_20190514,582.32,0,1.0,48,0
XXXXX5364_20170630,9268.97,0,1.0,48,0
XXXXX5367_20160908,1066478.3652999983,0,0.9880484361914664,48,0
XXXXX5380_20160909,121277.25,0,0.5416666666666666,48,1
XXXXX5389_20180608,13551.84,0,0.9828869047619048,48,1
XXXXX5400_20200619,4252.5,0,1.0,48,0
XXXXX5409_20211224,41650.35,0,1.0,0,0
XXXXX5415_20130221,11356.09,0,0.7075617283950617,48,1
XXXXX5427_20160913,717.32,0,1.0,48,0
XXXXX5436_20141120,-299.02,0,1.0,48,0
XXXXX5452_20211231,2079.0,0,1.0,48,0
XXXXX5452_20240426,213516.0,0,0.44183167846868443,48,1
XXXXX5460_20120528,-150694.91999999998,0,1.0,0,0
XXXXX5465_19910827,-8236.800000000001,0,1.0,48,0
XXXXX5465_20160915,3428.2799999999997,0,1.0,48,0
XXXXX5487_20131204,27670.84,0,0.9791666666666666,48,1
XXXXX5493_20141125,4590.0,0,1.0,48,0
XXXXX5497_20141125,1940.01,0,1.0,48,0
XXXXX5505_20151120,16653.0,0,1.0,48,0
XXXXX5515_20170706,25447.5,0,0.9166666666666666,48,1
XXXXX5527_20151123,-2105.71,0,1.0,48,0
XXXXX5544_20160919,731595.4400000001,0,0.9423134744737075,48,1
XXXXX5545_20220511,23225.92,0,0.9649305555555556,48,1
XXXXX5555_20160919,0.0,0,1.0,48,0
XXXXX5558_20130522,-26391.38,0,1.0,48,0
XXXXX5559_20170707,659.37,0,1.0,48,0
XXXXX5573_20160920,-945.0,0,1.0,48,0
XXXXX5602_20160922,56187.05,0,0.875,48,1
XXXXX5608_20170707,4387.5,0,1.0,48,0
XXXXX5613_20200626,145.8,0,1.0,48,0
XXXXX5626_19910705,-2092732.7200000002,0,1.0,0,0
XXXXX5642_20130507,555.88,0,1.0,48,0
XXXXX5644_20120522,-2595.08,0,1.0,0,0
XXXXX5644_20180618,0.0,0,1.0,48,0
XXXXX5672_20141208,32964.91,0,0.9480227899133866,48,1
XXXXX5688_20190520,37260.0,0,1.0,48,0
XXXXX5694_20190520,486.0,0,1.0,48,0
XXXXX5697_20180619,26851.5,0,1.0,48,0
XXXXX5719_20200630,7811.34,0,1.0,48,0
XXXXX5765_20121122,677.7,0,1.0,48,0
XXXXX5776_20210505,21546.0,0,1.0,0,0
XXXXX5777_20121122,-5855.64,0,1.0,0,0
XXXXX5778_20121122,299899.0,0,1.0,48,0
XXXXX5781_20210505,945.0,0,1.0,48,0
XXXXX5785_20200701,8475.99,0,0.8125,48,1
XXXXX5797_20121122,0.0,0,1.0,0,0
XXXXX5825_20180621,-8450.0,0,1.0,48,0
XXXXX5842_20210506,4539.88,0,1.0,48,0
XXXXX5872_20130813,6889.61,0,0.9791666666666666,48,1
XXXXX5882_20190524,-2062.88,0,1.0,0,0
XXXXX5944_20130605,-1066.5,0,1.0,48,0
XXXXX5944_20180626,6207.0,0,1.0,48,0
XXXXX5994_20200708,20829.06,0,1.0,48,0
XXXXX6020_20161011,1.12,0,1.0,48,0
XXXXX6106_20200713,5224.92,0,0.9819999148993664,48,1
XXXXX6117_20180703,2310.83,0,1.0,48,0
XXXXX6132_20131129,1431.0,0,1.0,48,0
XXXXX6135_20161014,1066478.3652999983,0,0.8284965043443825,48,1
XXXXX6155_20121010,46427.25,0,0.9787904356973788,48,1
XXXXX6170_20120111,216.0,0,1.0,48,0
XXXXX6177_20180704,8810.05,0,0.9583333333333334,48,1
XXXXX6188_20210513,23962.5,0,1.0,48,0
XXXXX6189_20170725,3302.3399999999997,0,0.9166666666666666,48,1
XXXXX6201_20200715,0.0,0,1.0,48,0
XXXXX6216_20190606,42496.38,0,1.0,48,0
XXXXX6229_20210514,10638.0,0,0.9878920716637661,48,0
XXXXX6230_20121030,-60395.5,0,1.0,48,0
XXXXX6242_20210514,6284.79,0,0.7291666666666666,48,1
XXXXX6263_20180705,0.0,0,1.0,48,0
XXXXX6274_20121012,-15853.82,0,1.0,48,0
XXXXX6281_20210517,2384.6,0,0.8993055555555555,48,1
XXXXX6298_20180706,298487.94,0,1.0,48,0
XXXXX6307_20210517,49008.49,0,1.0,48,0
XXXXX6308_20161024,51766.47,0,0.9995764677480277,48,0
XXXXX6339_20190610,724.9,0,1.0,48,0
XXXXX6372_20131021,3011.7400000000002,0,1.0,48,0
XXXXX6391_20161027,68657.23,0,1.0,48,0
XXXXX6416_20161028,44753.28,0,1.0,48,0
XXXXX6422_20200721,688.5,0,1.0,48,0
XXXXX6425_20130221,-137808.0,0,1.0,0,0
XXXXX6467_20180712,736.48,0,1.0,48,0
XXXXX6468_20121220,24105.0,0,0.9583333333333334,48,1
XXXXX6501_20200723,32218.83,0,0.8988875102870271,48,1
XXXXX6522_20120705,-3200.0,0,0.9614895304767205,48,1
XXXXX6529_20190614,1806.42,0,1.0,48,0
XXXXX6564_20180713,6761.21,0,0.9791666666666666,48,1
XXXXX6596_20210521,44847.5,0,0.9878774762429797,48,1
XXXXX6607_20190617,54215.49,0,1.0,48,0
XXXXX6609_20210521,18906.3,0,1.0,48,0
XXXXX6624_20120103,17976.29,0,0.9930555555555555,48,1
XXXXX6628_20120103,152544.13,0,0.6194915835974634,48,1
XXXXX6646_20161110,202.5,0,1.0,48,0
XXXXX6659_20130222,7843.35,0,1.0,48,0
XXXXX6675_20161111,34846.59,0,0.7708333333333334,48,1
XXXXX6694_20170808,28469.67,0,0.7232501551961331,48,1
XXXXX6704_20161115,18223.11,0,1.0,48,0
XXXXX6722_20220610,11368.24,0,1.0,48,0
XXXXX6756_20170810,27181.15,0,1.0,48,0
XXXXX6770_20170810,6172.04,0,1.0,48,0
XXXXX6776_20210526,32194.58,0,0.8124950996245931,48,1
XXXXX6797_20130404,15001.56,0,0.8871637955201787,48,1
XXXXX6830_20130415,8503.26,0,1.0,48,0
XXXXX6838_20220614,-55636.08,0,0.999969819941799,48,0
XXXXX6852_20170814,5523.01,0,1.0,48,0
XXXXX6863_20200806,0.0,0,0.9861111111111112,48,1
XXXXX6907_20200807,-663.75,0,1.0,48,0
XXXXX6913_20200807,22672.75,0,1.0,48,0
XXXXX6931_20161123,100185.3,0,1.0,48,0
XXXXX6942_20170815,5376.2,0,0.8541666666666666,48,1
XXXXX6993_20190627,3007.2799999999997,0,1.0,48,0
XXXXX7026_20200810,-1332.51,0,1.0,48,0
XXXXX7029_20180725,20006.45,0,1.0,48,0
XXXXX7037_20180725,0.0,0,1.0,48,0
XXXXX7049_20220620,-1894.2900000000004,0,1.0,48,0
XXXXX7065_20200811,13918.5,0,1.0,48,0
XXXXX7087_20190628,4315.88,0,0.9930555555555555,48,1
XXXXX7241_20170822,0.0,0,1.0,48,0
XXXXX7275_20161215,-607.5,0,1.0,0,0
XXXXX7296_20210607,49244.25,0,1.0,48,0
XXXXX7302_20190705,73777.73,0,1.0,48,0
XXXXX7335_20180801,10252.48,0,1.0,48,0
XXXXX7432_20161223,0.0,0,1.0,48,0
XXXXX7432_20210610,6544.75,0,1.0,48,0
XXXXX7456_20190710,29551.32,0,1.0,48,0
XXXXX7477_20190711,4197.12,0,1.0,48,0
XXXXX7480_20200819,-5129.0,0,1.0,48,0
XXXXX7499_20170829,345716.74,0,1.0,48,0
XXXXX7521_20190711,8795.5,0,1.0,48,0
XXXXX7525_20180807,0.0,0,1.0,48,0
XXXXX7588_20120629,24849.62,0,1.0,48,0
XXXXX7623_20190715,0.0,0,1.0,0,0
XXXXX7686_20190716,-486.48,0,1.0,0,0
XXXXX7725_20190717,75166.96,0,1.0,48,0
XXXXX7731_20170906,72073.79,0,1.0,48,0
XXXXX7734_20120824,41626.8,0,0.9778190719842036,48,1
XXXXX7779_20200826,17312.31,0,1.0,48,0
XXXXX7796_20120630,-23799.06,0,0.984375,48,1
XXXXX7811_20210617,13662.0,0,1.0,48,0
XXXXX7830_20190718,8245.35,0,1.0,48,0
XXXXX7849_20210618,169641.0,0,1.0,48,1
XXXXX7883_20210618,3403.96,0,1.0,0,0
XXXXX7888_20121121,-2390.0,0,1.0,48,0
XXXXX7888_20200828,-112.0,0,1.0,48,0
XXXXX7904_20180815,769.7,0,1.0,48,0
XXXXX7904_20200828,40890.44,0,1.0,48,0
XXXXX7929_20170912,7226.26,0,0.9375,48,1
XXXXX7934_20210620,3564.0,0,1.0,48,0
XXXXX7979_20190723,58508.17,0,0.8926726881614978,48,1
XXXXX8162_20170918,-6492.1,0,1.0,0,0
XXXXX8171_20200903,34348.08,0,0.9343199233716475,48,1
XXXXX8223_20170919,3676.14,0,0.999034268669018,48,0
XXXXX8226_20180824,0.0,0,1.0,48,0
XXXXX8239_20170920,5112.2699999999995,0,1.0,48,0
XXXXX8282_20210628,9193.72,0,1.0,48,0
XXXXX8292_20170922,14037.57,0,1.0,48,0
XXXXX8310_20170922,15507.38,0,0.9603937728937729,48,1
XXXXX8320_20210629,8965.96,0,1.0,48,0
XXXXX8346_20190801,4077.0,0,1.0,48,0
XXXXX8367_20210629,44145.0,0,0.9930555555555555,48,1
XXXXX8393_20210630,26551.68,0,0.8593217520673306,48,1
XXXXX8453_20230630,-3839.96,0,0.6041666666666666,48,1
XXXXX8458_20190807,0.0,0,1.0,48,0
XXXXX8475_20190808,7951.5,0,1.0,48,0
XXXXX8488_20180831,1906.8600000000001,0,1.0,48,0
XXXXX8511_20200911,12999.550000000001,0,1.0,48,0
XXXXX8536_20180903,0.0,0,1.0,0,0
XXXXX8590_20220801,6745.110000000001,0,1.0,48,0
XXXXX8592_20170929,0.0,0,1.0,48,0
XXXXX8602_20170929,838.96,0,1.0,48,0
XXXXX8606_20200914,14444.77,0,0.7706088602863503,48,1
XXXXX8678_20200915,28285.21,0,1.0,48,0
XXXXX8687_20210707,-7600.0,0,1.0,48,0
XXXXX8742_20190819,71874.87000000001,0,1.0,48,0
XXXXX8758_20171005,6427.7,0,1.0,48,0
